t_s,cap_v,main_a,aux_a,fused_v,block_drop_v,block_w,mode
0.0,0.003125,3.036409893497985,0.7145983576404547,29.38480295053251,29.374850582886978,89.19408692990307,POWER_LIMIT
2.3704746608929214e-05,0.028125,3.038658019904724,0.7145983576404547,29.384791709900476,29.34983428734272,89.1841093401086,POWER_LIMIT
4.739035619364025e-05,0.053125000000000006,3.0409099843949834,0.7145983576404547,29.384780450078022,29.32481796397811,89.1741317372264,POWER_LIMIT
7.105682702483015e-05,0.078125,3.0431657969345514,0.7145983576404547,29.384769171015325,29.299801612720916,89.1641541248001,POWER_LIMIT
9.470415737281208e-05,0.10312500000000001,3.0454254672538026,0.7145983576404547,29.38475787266373,29.274785233500612,89.15417649848833,POWER_LIMIT
0.00011833234550780171,0.12812500000000002,3.0476890054754637,0.7145983576404547,29.384746554972622,29.24976882624381,89.14419886444222,POWER_LIMIT
0.00014194138969937344,0.153125,3.0499564213299104,0.7145983576404547,29.38473521789335,29.224752390879992,89.13422121634109,POWER_LIMIT
0.0001655312882172464,0.178125,3.052227724939873,0.7145983576404547,29.3847238613753,29.19973592733577,89.12424355833713,POWER_LIMIT
0.00018910203933008242,0.203125,3.0545029262711347,0.7145983576404547,29.38471248536864,29.174719435538922,89.11426588899299,POWER_LIMIT
0.0002126536413070986,0.22812500000000002,3.056782035367955,0.7145983576404547,29.38470108982316,29.149702915416636,89.10428820815848,POWER_LIMIT
0.0002361860924168698,0.253125,3.0590650623530635,0.7145983576404547,29.384689674688232,29.12468636689553,89.0943105169607,POWER_LIMIT
0.0002596993909276208,0.278125,3.0613520172707176,0.7145983576404547,29.384678239913644,29.099669789902812,89.08433281323073,POWER_LIMIT
0.0002831935351073535,0.30312500000000003,3.063642910322116,0.7145983576404547,29.38466678544839,29.07465318436453,89.07435509835273,POWER_LIMIT
0.0003066685232239739,0.328125,3.0659377516299884,0.7145983576404547,29.384655311241847,29.049636550207307,89.06437737041092,POWER_LIMIT
0.00033012435354492955,0.353125,3.0682365515524737,0.7145983576404547,29.384643817242235,29.02461988735607,89.05439963330274,POWER_LIMIT
0.0003535610243370132,0.37812500000000004,3.070539320290772,0.7145983576404547,29.384632303398543,28.99960319573687,89.04442188533999,POWER_LIMIT
0.00037697853386714877,0.403125,3.0728460680460827,0.7145983576404547,29.38462076965977,28.974586475275768,89.03444412381235,POWER_LIMIT
0.0004003768804018694,0.42812500000000003,3.0751568052550162,0.7145983576404547,29.38460921597372,28.949569725897103,89.02446635179707,POWER_LIMIT
0.0004237560622074509,0.453125,3.0774715421972454,0.7145983576404547,29.384597642289012,28.924552947526383,89.0144885667899,POWER_LIMIT
0.0004471160775500458,0.478125,3.0797902893878506,0.7145983576404547,29.38458604855306,28.899536140087374,89.00451077205435,POWER_LIMIT
0.00047045692469500786,0.503125,3.082113057184972,0.7145983576404547,29.384574434714075,28.874519303504993,88.99453296527226,POWER_LIMIT
0.0004937786019080008,0.5281250000000001,3.0844398561036916,0.7145983576404547,29.38456280071948,28.84950243770303,88.98455514761184,POWER_LIMIT
0.000517081107454003,0.553125,3.086770696580624,0.7145983576404547,29.384551146517097,28.824485542605835,88.97457731692754,POWER_LIMIT
0.0005403644395976087,0.578125,3.0891055892093204,0.7145983576404547,29.38453947205395,28.799468618136615,88.96459947454424,POWER_LIMIT
0.0005636285966034901,0.603125,3.091444544583334,0.7145983576404547,29.384527777277082,28.77445166421859,88.95462162072539,POWER_LIMIT
0.0005868735767358926,0.628125,3.0937875732962166,0.7145983576404547,29.384516062133518,28.74943468077496,88.94464375467285,POWER_LIMIT
0.0006100993782586175,0.6531250000000001,3.096134686019994,0.7145983576404547,29.3845043265699,28.724417667728385,88.93466587677939,POWER_LIMIT
0.0006333059994353253,0.6781250000000001,3.0984858935051607,0.7145983576404547,29.384492570532473,28.699400625000926,88.92468798861856,POWER_LIMIT
0.0006564934385291991,0.703125,3.1008412064237385,0.7145983576404547,29.38448079396788,28.674383552515238,88.91471008843835,POWER_LIMIT
0.0006796616938034097,0.728125,3.103200635447754,0.7145983576404547,29.38446899682276,28.64936645019396,88.90473217341746,POWER_LIMIT
0.0007028107635206228,0.753125,3.1055641915631123,0.7145983576404547,29.384457179042183,28.624349317957453,88.89475424864266,POWER_LIMIT
0.0007259406459434648,0.7781250000000001,3.107931885598779,0.7145983576404547,29.384445340572004,28.599332155727236,88.88477631361513,POWER_LIMIT
0.0007490513393335587,0.8031250000000001,3.11030372830525,0.7145983576404547,29.38443348135847,28.574314963425376,88.87479836451044,POWER_LIMIT
0.0007721428419531037,0.828125,3.1126797306684315,0.7145983576404547,29.384421601346656,28.549297740972246,88.86482040314235,POWER_LIMIT
0.0007952151520635961,0.853125,3.1150599036742284,0.7145983576404547,29.384409700481626,28.524280488288216,88.85484243022377,POWER_LIMIT
0.0008182682679261417,0.878125,3.1174442583085495,0.7145983576404547,29.384397778708458,28.49926320529365,88.84486444536681,POWER_LIMIT
0.0008413021878017656,0.9031250000000001,3.1198328055573015,0.7145983576404547,29.38438583597221,28.474245891908915,88.83488644708265,POWER_LIMIT
0.0008643169099510933,0.9281250000000001,3.1222255565633343,0.7145983576404547,29.384373872217182,28.44922854805325,88.82490843724305,POWER_LIMIT
0.0008873124326346624,0.953125,3.124622522469495,0.7145983576404547,29.38436188738765,28.42421117364588,88.81493041660299,POWER_LIMIT
0.0009102887541121359,0.978125,3.12702371434016,0.7145983576404547,29.3843498814283,28.399193768606608,88.80495238257416,POWER_LIMIT
0.0009332458726435596,1.003125,3.1294291434751216,0.7145983576404547,29.384337854282624,28.37417633285352,88.79497433813385,POWER_LIMIT
0.000956159316025485,1.028125,3.1318388209387553,0.7145983576404547,29.384325805895305,28.349158866306425,88.78499627845858,POWER_LIMIT
0.0009790064330548653,1.053125,3.1342527581877935,0.7145983576404547,29.38431373620906,28.324141368882273,88.77501820872025,POWER_LIMIT
0.0010017897756330824,1.078125,3.136670966443557,0.7145983576404547,29.38430164516778,28.299123840499732,88.7650401262862,POWER_LIMIT
0.0010245117049636548,1.1031250000000001,3.139093457005833,0.7145983576404547,29.38428953271497,28.274106281076893,88.755062029616,POWER_LIMIT
0.001047174410064506,1.128125,3.141520241409826,0.7145983576404547,29.38427739879295,28.24908869053014,88.74508392268184,POWER_LIMIT
0.0010697799240892362,1.153125,3.143951330955324,0.7145983576404547,29.384265243345222,28.22407106877757,88.7351058016609,POWER_LIMIT
0.0010923301387580832,1.178125,3.1463867372560017,0.7145983576404547,29.38425306631372,28.199053415734998,88.72512767044215,POWER_LIMIT
0.0011148268171562365,1.203125,3.1488264716901186,0.7145983576404547,29.384240867641548,28.174035731319954,88.71514952512354,POWER_LIMIT
0.0011372716051174262,1.2281250000000001,3.1512705458713484,0.7145983576404547,29.384228647270643,28.149018015448252,88.70517136728404,POWER_LIMIT
0.0011596660413746899,1.253125,3.153718971413366,0.7145983576404547,29.384216405142933,28.124000268035708,88.69519319733881,POWER_LIMIT
0.0011820115666358378,1.2781250000000002,3.15617175985137,0.7145983576404547,29.38420414120074,28.098982488998715,88.6852150123359,POWER_LIMIT
0.001204309531718508,1.303125,3.1586289230344473,0.7145983576404547,29.384191855384827,28.073964678251382,88.67523681697227,POWER_LIMIT
0.0012265612048570978,1.328125,3.1610904726547426,0.7145983576404547,29.384179547636723,28.04894683570896,88.66525861035899,POWER_LIMIT
0.0012487677782826094,1.3531250000000001,3.1635564203259268,0.7145983576404547,29.38416721789837,28.023928961287268,88.65528038823801,POWER_LIMIT
0.0012709303741608284,1.378125,3.166026777975559,0.7145983576404547,29.38415486611012,27.99891105489984,88.6453021539688,POWER_LIMIT
0.0012930500499596178,1.4031250000000002,3.1685015574527204,0.7145983576404547,29.384142492212735,27.973893116460804,88.635323907522,POWER_LIMIT
