t_s,cap_v,main_a,aux_a,fused_v,block_drop_v,block_w,mode
0.0,0.003125,3.053507760341412,0.7145983576404547,29.384717461198292,29.374726145170385,89.69595424218153,POWER_LIMIT
2.356002009315344e-05,0.028125,3.055770504202423,0.7145983576404547,29.384706147478987,29.349709743298156,89.68597734047297,POWER_LIMIT
4.7101013216243734e-05,0.053125000000000006,3.058037111209524,0.7145983576404547,29.38469481444395,29.32469331342327,89.67600042728614,POWER_LIMIT
7.062297766019057e-05,0.078125,3.0603075913277715,0.7145983576404547,29.38468346204336,29.299676855473507,89.66602350425619,POWER_LIMIT
9.412591171591752e-05,0.10312500000000001,3.0625819544437576,0.7145983576404547,29.38467209022778,29.274660369377195,89.65604656972442,POWER_LIMIT
0.00011760981367365037,0.12812500000000002,3.0648602105225367,0.7145983576404547,29.384660698947386,29.24964385506209,89.64606962333481,POWER_LIMIT
0.00014107468182402255,0.153125,3.0671423696076303,0.7145983576404547,29.38464928815196,29.224627312455407,89.63609266602435,POWER_LIMIT
0.00016452051445672202,0.178125,3.069428441664093,0.7145983576404547,29.384637857791677,29.1996107414849,89.62611569543411,POWER_LIMIT
0.0001879473098617606,0.203125,3.0717184368923762,0.7145983576404547,29.384626407815535,29.17459414207664,89.61613871506913,POWER_LIMIT
0.0002113550663282907,0.22812500000000002,3.0740123654144647,0.7145983576404547,29.384614938172927,29.149577514157254,89.60616172512684,POWER_LIMIT
0.0002347437821453846,0.253125,3.0763102371954165,0.7145983576404547,29.384603448814023,29.124560857654497,89.59618472022345,POWER_LIMIT
0.0002581134556021593,0.278125,3.078612062592609,0.7145983576404547,29.384591939687034,29.099544172493307,89.58620770538435,POWER_LIMIT
0.0002814640849870908,0.30312500000000003,3.0809178518064977,0.7145983576404547,29.384580410740966,29.074527458599732,89.57623068003812,POWER_LIMIT
0.0003047956685883064,0.328125,3.0832276150375284,0.7145983576404547,29.384568861924812,29.049510715899842,89.566253642591,POWER_LIMIT
0.000328108204693553,0.353125,3.0855413626430845,0.7145983576404547,29.384557293186784,29.024493944318557,89.55627659497864,POWER_LIMIT
0.000351401691590811,0.37812500000000004,3.0878591048236173,0.7145983576404547,29.38454570447588,28.99947714378193,89.54629953355142,POWER_LIMIT
0.000374676127567296,0.403125,3.090180852093435,0.7145983576404547,29.384534095739532,28.97446031421376,89.5363224627245,POWER_LIMIT
0.0003979315109102362,0.42812500000000003,3.0925066147314553,0.7145983576404547,29.38452246692634,28.949443455539527,89.52634537905023,POWER_LIMIT
