path,bytes,sha256
build_execution_closure.py,54189,EA61F7BED6FA7C03B071745DD710F46E434C25574DED6ACAFFBDE034D7636E75
COLLISION_FRAME_REGISTRATION_V1.json,28801,3C60DBFFB2C62AB0C71482D78C8CEC63EC3AF042ABF550A324627771C9D3EA4D
EXECUTION_MOUNT_BINDING_V1.json,3477,B7758F751E273CE21CCD5132C23F2514524DE7613E31B33646E027603B0F6653
M01_THREE_STAGE_SCENE_SCHEMA_V2.json,6733,67252BCE1259414876103EE3B6AF25ACC4A33E5A36B73AF974BD4004C285141C
ODR60_OPTION_A_PREFLIGHT_GATE_V2.json,2886,193F31C31C73BF1088B0F7748A376220F3E92A168C881A950BF191F4302A5D60
ODR60_OPTION_A_SOURCE_HASH_MANIFEST_V1.csv,5494,7B69FDC1FDF7B57A7C5EB1DB5B8E5919B092C8101DF0DF1B6D9925334C05AA56
OWNER_SELECTION_RECORD_V1.json,3318,A88E2301B36D330D9B15AFC73C03D19838E05CD20BBC47406C39B1BF465FF2BF
README.md,3707,604B5382DC1541FF72C9C43F96D069D12136470F3F722EC9A9DF419777F7C7E9
results/ODR60_OPTION_A_EXECUTION_CLOSURE_GATE_V1.json,4633,869A248050FD39347D5D502F6174E284943901BA9F3C40A2D4337B4B6FF5A01A
test_execution_closure.py,11253,3B25C681B3D0A2D13F7202CF72998A94423C27AF24A5B0D7FEECF3A3A1A81B45
