file,sha256
RUN_MANIFEST.json,c8223eef582d4ec90754fb3ed28edf6dffc4af8c900ca140a6c0e9b40eb1032a
AUTHORITY_SNAPSHOT.json,f79a5caad767c9d319819ead5e04d623ca12b0b37bcfb3a850425d88f20d1400
RESOLVED_CONFIG.yaml,2247686758efca1189ae03a72fc6b0a794fa65d8ba2a33a169deec9aa9c74efe
INPUT_HASHES.csv,7081df7017e4bdd3835f067be087d73d92501dfc16675d092ad03ec12589a032
TIMESERIES.parquet,f72827a751c6c3a6443d5fa64b9dfd9274eb1f0131ab54ea77b90085bcb3a12f
EVENTS.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
METRICS.json,8909ef917d16ee1c31e9c3597519d0206549b661eb8e5fb927c96bf38d133150
SAFETY_DECISION.json,a74d7fcbd1f9ff2b7c70857a3e6a890b7f26294be5be3f13691b9ff27f1e1651
GATE_RESULT.json,82c890560f8f98d10ef617fe57bae2cc7d182bc4657c5d59e89c51fcd1ca97d4
FAILURE_CONTEXT.json,615c489939124a4907ca602031171364d334fab3b1294013bcfc204b1991a166
STDOUT.log,eae94e1c590591dea63f5eb9d044e36be5a23a732e65bbe635ffa9977a195940
