path,bytes,sha256
AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
ENVIRONMENT.json,1219,560032b3dc6d2c487831c6c8f68ddc41bc5e795d8999510c6b1dcadcfb3b9d53
GIT_RUNTIME_RECORD.json,405809,3b7377c63cb9a23ce299eb062a4fcaa0e80da64c626184a2fa184550aeb574b1
INPUT_HASHES.csv,4568,628de15538880ffd85c8feaab8a838afd9ab3b65a5b6ff1afcd7f4ab54aa27b5
INVOCATION.json,455,b5ec0c6d5ba17908fbf6c85eb622d20c0a4beadc3321b710ed6bf00542c00a24
RESOLVED_RUN_CONFIG.yaml,10881,ba70813e1fe4e5fa6e660f3fe4d8a737c52a0f101c0266f2d49300347593e0fa
RUN_STARTED.json,457,dda000069c792a98769dc05269865e6e9750c9b2154a7055a73482c2558994ac
SOURCE_HASH_MANIFEST.csv,3867,c5cf558602cc86bce159317610c01ea784812e82353d87eb6ae9ed1a00cba6a5
SOURCE_HASH_MANIFEST.json,5784,51706ea6aeac3240df053ca39885e89041e2b24c62ab33bd89e89c2c86221468
SOURCE_SNAPSHOT_MANIFEST.csv,6357,444a00aeb7423fae1a86099af4cdffd3be8c003b6329095f35740999c60f4c22
dataset/DATASET_MANIFEST.json,6775,ad146c083b37bb90b52bb14545bac4701aa11b1392c7ee322ec3f608ab5520f9
episodes/R5-S02-C01-D01/AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
episodes/R5-S02-C01-D01/CONTROLLER_SNAPSHOT.json,854,3a2dbd211dccf3f95b650988976e7103e0e8d38370d2923cbd058920d98dbfcb
episodes/R5-S02-C01-D01/CONTROLLER_TIMESERIES.parquet,8474,d39373f9a732e8d1748596352414db83f8cbf52ee7025f567b0c152cc1268859
episodes/R5-S02-C01-D01/CONVERGENCE_RESULT.json,784,31d6698e0cb3b72f7ad80c8f93547e2c7f10557cdca213da722263ef28316142
