file,sha256
RUN_MANIFEST.json,7b1454d84897253683f7092ffeeaa0bc35c2aae560f4f507999d5dca1eb08119
AUTHORITY_SNAPSHOT.json,f79a5caad767c9d319819ead5e04d623ca12b0b37bcfb3a850425d88f20d1400
RESOLVED_CONFIG.yaml,2247686758efca1189ae03a72fc6b0a794fa65d8ba2a33a169deec9aa9c74efe
INPUT_HASHES.csv,7081df7017e4bdd3835f067be087d73d92501dfc16675d092ad03ec12589a032
TIMESERIES.parquet,f72827a751c6c3a6443d5fa64b9dfd9274eb1f0131ab54ea77b90085bcb3a12f
EVENTS.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
METRICS.json,983d0fd23935afcb0379e0b17ec7a767b7f52cac2d2073f6a856aff53c88b412
SAFETY_DECISION.json,84d85f8651eeade6b9a7b77c1f4826314caa2266ccf6cc4405e884eb3b9bdaab
GATE_RESULT.json,82c890560f8f98d10ef617fe57bae2cc7d182bc4657c5d59e89c51fcd1ca97d4
FAILURE_CONTEXT.json,615c489939124a4907ca602031171364d334fab3b1294013bcfc204b1991a166
STDOUT.log,eae94e1c590591dea63f5eb9d044e36be5a23a732e65bbe635ffa9977a195940
