127.0.0.1 - - [08/Sep/2026 16:22:13] "GET /wp10_mechatronic_closure_20260908/ecad/exports/WP09_SYSTEM_AND_STOP.pdf HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 16:22:14] code 404, message File not found
127.0.0.1 - - [08/Sep/2026 16:22:14] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/Sep/2026 16:47:17] "GET /wp10_mechatronic_closure_20260908/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 16:47:58] "GET /wp10_mechatronic_closure_20260908/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 16:51:44] "GET /wp10_mechatronic_closure_20260908/REVIEW.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Sep/2026 16:51:44] "HEAD /wp10_mechatronic_closure_20260908/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 16:51:44] "HEAD /wp10_mechatronic_closure_20260908/results/FINAL_INTEGRITY.json HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 16:51:44] "HEAD /wp10_mechatronic_closure_20260908/WP10_ENGINEERING_RESEARCH_INPUTS.zip HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 19:46:04] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 19:46:04] "GET /wp10_mechatronic_closure_20260908/implementation/review/converter_iso_20260908T103815Z.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 19:46:04] "GET /wp10_mechatronic_closure_20260908/implementation/review/carrier_top_20260908T103836Z.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 19:46:04] "GET /wp10_mechatronic_closure_20260908/implementation/review/converter_schematic.png HTTP/1.1" 200 -
127.0.0.1 - - [08/Sep/2026 19:47:29] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 00:49:42] "GET /wp10_mechatronic_closure_20260908/implementation/power/SELECTED_BOM.csv HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 00:50:38] "GET /wp10_mechatronic_closure_20260908/implementation/SYSTEM_CLOSURE_MATRIX.csv HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:28:30] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:28:45] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:28:45] "GET /wp10_mechatronic_closure_20260908/implementation/review/converter_iso_20260908T182135Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:28:45] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_loop_page_5.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:38:46] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:38:47] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 03:38:47] "GET /wp10_mechatronic_closure_20260908/implementation/review/converter_iso_20260908T182135Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 03:38:47] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_loop_page_5.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 04:24:40] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:26:10] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:26:10] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_brake_page_8.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:26:10] "GET /wp10_mechatronic_closure_20260908/implementation/review/brake_resistor_installation_iso_20260908T192044Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:57:50] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:57:51] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:57:51] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_startup_page_5.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 04:57:51] "GET /wp10_mechatronic_closure_20260908/implementation/review/brake_resistor_installation_iso_20260908T192044Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 04:58:14] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 06:01:28] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 06:01:38] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 06:01:38] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_iso_20260908T204452Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 06:01:38] "GET /wp10_mechatronic_closure_20260908/implementation/review/brake_resistor_installation_iso_20260908T192044Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 06:01:38] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_startup_page_5.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 07:18:06] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 07:18:14] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 07:18:14] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_bottom_revision_iso_20260908T220527Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 07:18:14] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_iso_20260908T204452Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 07:18:14] "GET /wp10_mechatronic_closure_20260908/implementation/review/brake_resistor_installation_iso_20260908T192044Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 07:18:14] "GET /wp10_mechatronic_closure_20260908/implementation/review/power_startup_page_5.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 08:51:18] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:52:07] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:52:07] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_iso_20260908T234051Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:52:07] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_top_20260908T234051Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 08:52:07] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_cold_path_iso_20260908T234058Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 09:06:34] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 09:16:04] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 09:16:11] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 09:16:11] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_iso_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 09:16:11] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_top_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 09:16:11] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_cold_path_iso_20260908T234058Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:09:19] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_iso_20260909T010526Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_top_20260909T010526Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_iso_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_top_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:09:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_cold_path_iso_20260908T234058Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:47:21] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_route_integration_iso_20260909T013853Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_route_integration_top_20260909T013853Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_iso_20260909T010526Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_top_20260909T010526Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_iso_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_top_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 10:47:34] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_cold_path_iso_20260908T234058Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:20:51] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/trunk_support_integration_iso_20260909T021553Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/trunk_high_base_iso_20260909T021604Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_route_integration_iso_20260909T013853Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_route_integration_top_20260909T013853Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_iso_20260909T010526Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/battery_bay_layout_top_20260909T010526Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_iso_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/thermal_core_cold_path_top_20260908T234051Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:26:40] "GET /wp10_mechatronic_closure_20260908/implementation/review/fixed_heat_bay_cold_path_iso_20260908T234058Z.png HTTP/1.1" 304 -
127.0.0.1 - - [09/Sep/2026 11:57:32] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:22:38] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:55:49] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:55:49] "GET /wp10_mechatronic_closure_20260908/implementation/review/input_passive_footprint/CP_ChemiCon_VS_D30_P10_2mm_Candidate.svg HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:55:49] "GET /wp10_mechatronic_closure_20260908/implementation/review/input_passive_native_page_3.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:55:49] "GET /wp10_mechatronic_closure_20260908/implementation/review/input_passive_native_page_4.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 12:56:30] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 13:48:17] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 13:48:29] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 13:48:29] "GET /wp10_mechatronic_closure_20260908/implementation/review/input_cap_detail_20260909T043518Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 13:48:29] "GET /wp10_mechatronic_closure_20260908/implementation/review/input_cap_chb_detail_20260909T044432Z.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 13:55:49] "GET /wp10_mechatronic_closure_20260908/implementation/README.md HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 14:25:48] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Sep/2026 14:34:33] "GET /wp10_mechatronic_closure_20260908/implementation/REVIEW.html?revision=V15 HTTP/1.1" 200 -
