file,sha256
RUN_MANIFEST.json,6ea346a9b07769386f2d1b2e75d4c13d85abaa73a8cbf482221dad6894606167
AUTHORITY_SNAPSHOT.json,f79a5caad767c9d319819ead5e04d623ca12b0b37bcfb3a850425d88f20d1400
RESOLVED_CONFIG.yaml,cab0f50f1a6fd9dc914eef4be7182c3b8d04c5250175624b252405858fa30000
INPUT_HASHES.csv,7081df7017e4bdd3835f067be087d73d92501dfc16675d092ad03ec12589a032
TIMESERIES.parquet,2bb5a61d74024992f311d2ea77a76c2db2b07d052c5c738bf1900bacd0023990
EVENTS.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
METRICS.json,535618da5181974429df72f9a37fd6adc997491da035023c35df03552108d2d3
SAFETY_DECISION.json,2fbf573cd57e41331be804333242ff8695260cc8ebd12035e243c354b5f44361
GATE_RESULT.json,5264a52210991a7b562042c7e842d1f2fd6aa924d7dc71d5bf54c55fcd9f1f7c
FAILURE_CONTEXT.json,615c489939124a4907ca602031171364d334fab3b1294013bcfc204b1991a166
STDOUT.log,c9b2696f3dcf1dd23afa181576ee52181fcefe5ee2570f0491a0fd868c2702eb
