path,bytes,sha256
ABSOLUTE_FG_PATH_REFERENCES.csv,804238,09e3de5b53b9df20b4681c44c1c6fe56da6209bc1a4e9d3aaac53fa0c50009c9
AUDIT_STATUS.json,39352,42f212f70aa57fdb0ee16c8beb96a58cd821e4fbf00a62e9d5fbf6fe90073a4d
ENGINEERING_AUDIT.md,11825,11a28c90580b3867756afa1e4919bf01c429d7942c09db2cb73060c53d53083d
ENGINEERING_EVIDENCE.json,40021,50e8a5ec25ca782e38e4bd69fd5c35758fbb417cd2c3481b5d5116c4fd352553
FINAL_CROSS_REVIEW.json,6182,b49fffe1823b2a6727a71b6c3f5cb1a7ec65333cba477a3f6d26870ec54796f7
GITHUB_INVENTORY.json,18578,3167003be349f10d047fabf52928176fd451e7b26abbab2984337c07a2c04e66
GITHUB_PACKAGING_AUDIT.md,13676,20a2cc340140944e0af35eb663353cac9411ab518e1a47f1a9622fe06758569c
HISTORY_LARGE_BLOBS.csv,281,37fbe49023a243a59206cd95a70f8f3c42b4d26ecb2d580c87fdb2376c9bfcdb
LARGE_FILES.csv,11280,c013622af3a7763a9f6550b725b3d61f72a21cf9b6204ae0906e4eeb4c8563ba
LFS_ATTRIBUTE_MISMATCH.csv,3717,04741e4707c024d8528b43bb96c257b06e56c4b0d2cb9c1b6f4ea522bbf9cd58
LICENSE_SOURCE_IDENTIFICATION.json,1739,eb619daf50d281248cf5fcbb06be759399635441ddcb982f8f7630a6c0587691
NEXT_STAGE_AND_PUBLICATION_GAPS.csv,6332,8333345d9913204f517e30079e048773920f17704f209e50f97efcbf9b935b37
PRIVACY_PRESCAN.json,6720,c366d66a246bc86dc68aab7f4951eb5d921d5910a7a5b37f163d7967f25c143b
READ_ACCESS_RECHECK.json,52964,c64a7aa0ce471f002835a8099250e9780071dff20e228f09c633f8aa3ace011b
README.md,10922,24fce80a6be31e6af6573ba068d6ad5c154fef2bc7f19581d7f767d23077b502
RESEARCH_AUDIT.md,16519,d8a600a0299d4a97fc67d90dd5f00ea8794b7db2eaace5d64fc7564b1d504b04
RESEARCH_EVIDENCE.json,48914,dc4aa79506d67643f1c2ecf204b44cee8766ecf2f49494b0d04c40530d91d4e8
RIGHTS_AND_PRIVACY_AUDIT.md,5535,fddcb7e4c693e717ab6bcf50fdc833e3abe65a46e3671af2978aaf95a20fda65
SANDBOX_REPORTED_D_PATHS.json,24355,292b8dfab9e5874e3ac4e2dfd48b26ba3236b0a876d65836cc9cb75b741de4eb
SECRET_FINDINGS_REDACTED.json,3233,9ed8e59fbb23a649a5690d72d7d38de233ea7bebd1c3e402573d718bb78fa3a6
tools/check_secret_history.py,2624,b6602d16b64d48653cce51107b6386d5d95dfe3f42ebd49b9ef57f25f5296cb2
tools/github_inventory.py,13129,fa294cbbc451ad5cf829c5c92cf80a64ec208edd1f4fb592201fe30f14ecdd6e
tools/privacy_prescan.py,4670,8e4465d879f94a27a1cb74d2b432307b459a3163a0d47805e6a43c5f52bd902b
tools/read_access_recheck.py,3363,1a0076bb34eeacf13c0e23b97343ffd7c8cbf4032fd3f7ea930d6476f861eabd
tools/validate_audit_package.py,4663,275601b5496aeb64584300936746869e9d424847994a854acd1ec783b7e49162
tools/write_gap_register.py,8641,76ed60f7c856e034b13df9ba376850a66d60f023fc1f289a2f2188a6e5880567
TRACKED_LARGE_BLOBS.csv,319,404c24871bb45d9d7e55d410d8f06888d6fd3e00b44beda7584419bded490504
