path,bytes,sha256
A_BASE_LINK_GLOBAL_MOTION_CERTIFICATE_V1.json,6097,332E2C67359BE2507058748061227F73FC5938048BAD2D319F19C27815031010
build_m01_fixed_platform_and_base_motion_precert.py,75738,73D5C1DC1E28D476825572602767A640A2C48F45A26221A718487F83629E91B5
INDEPENDENT_BASE_LINK_ZERO_MOTION_RECOMPUTE_V1.json,21867,3A947D42ECE82D45B09465219F15135A0DE5A52FF7456579340EBE5A02357690
M01_FIXED_PLATFORM_AND_BASE_MOTION_NEGATIVE_CONTROLS_V1.json,9777,E6E0829AB51CDDDA97F2D5816D30DB371C3B0E15526081E7E7AC1B4497E15FF1
M01_FIXED_PLATFORM_AND_BASE_MOTION_PRECERT_GATE_V1.json,15146,575D7C33B0026D1A799A51249F07C19BA30C091FC0442AAC3606EFA88A6B5C4D
M01_FIXED_PLATFORM_POSE_BINDING_V1.json,10085,CE197514DCF8B017BB973C2429200D0B7A6FC51C592939634AF30E7F301057FE
README.md,8063,7E5471F2E0E024259F8CC85C46A7B00012EDC16BA11BB7215AFD5E8E7140E2E7
ROUTE_C_NEGATIVE_WITNESS_QUARANTINE_V1.json,2181,4560050FCD6B714D196E2084C99DEBFEA3A57B66137BFA619AB88A83E9B4F9FF
test_m01_fixed_platform_and_base_motion_precert.py,19946,58BDB8131291F5C707B4B23B9052290A0693738F8E915C93227CC3BF8FA7818D
validate_m01_fixed_platform_and_base_motion_precert.py,89881,FCEA283F0B2F87C6C33A9BFAF6743CBFBFFCD2446AC344EAD8AA34F6D4C83652
