path,bytes,sha256
AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
ENVIRONMENT.json,1381,efed403f5ac2ed602f1faf566f3da35c99c12e497ef76f32e6343cbc0083f08c
GIT_RUNTIME_RECORD.json,634865,b33bf8850d98b648e58c42b3e6ed10434f9f255c41e902a3a1c0608b06805040
INPUT_HASHES.csv,4568,f7f2d6a8314a4b15661b49c95cafbbf5363be219dea128cd81562d0a96efaae6
INVOCATION.json,465,5b5bb648231a35991990e3c47501ebbde28af52c4b4894d91167c7173b618dbf
RESOLVED_RUN_CONFIG.yaml,10881,fd1238eed52ee34bcf68280168eda14ee66eea7e757937968510d605ac562ab2
RUN_STARTED.json,461,f8414f8ec3212d40df5ce7a592e504b1d16afcf9226bb8cdda912537c4122248
SOURCE_HASH_MANIFEST.csv,3867,72acc99a29d0b140907c18a9bb833ea889f3b006a933dfe6fcac4fed3e22ab42
SOURCE_HASH_MANIFEST.json,5784,50d71c6240df84b45fa00a162533e9aa46098209e30df853dacc978fbc8edd1f
SOURCE_SNAPSHOT_MANIFEST.csv,6357,cf09ab0d9512c1234342e7960e0fb85577914a51edf76ea433060c74099f0e18
dataset/DATASET_MANIFEST.json,6780,c9446a01026dbfa969fbc75d5539883cd4d77b567992b79ccd5aa47a7b8725c8
episodes/R5-S02-C01-D01/AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
episodes/R5-S02-C01-D01/CONTROLLER_SNAPSHOT.json,854,3a2dbd211dccf3f95b650988976e7103e0e8d38370d2923cbd058920d98dbfcb
episodes/R5-S02-C01-D01/CONTROLLER_TIMESERIES.parquet,8474,d39373f9a732e8d1748596352414db83f8cbf52ee7025f567b0c152cc1268859
episodes/R5-S02-C01-D01/CONVERGENCE_RESULT.json,784,31d6698e0cb3b72f7ad80c8f93547e2c7f10557cdca213da722263ef28316142
episodes/R5-S02-C01-D01/ENVIRONMENT.json,1381,efed403f5ac2ed602f1faf566f3da35c99c12e497ef76f32e6343cbc0083f08c
episodes/R5-S02-C01-D01/EVENTS.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
episodes/R5-S02-C01-D01/EVENT_MONITOR_STATUS.json,147,2eb154c20e3f77fe9f96430211c697cc8462d238f206e91a282e9592619a5463
episodes/R5-S02-C01-D01/FAILURE_CONTEXT.json,52,18fe326165887fedcb5fdaef192d9b80b7b79546a3992ca6902b3d531ead3ae5
episodes/R5-S02-C01-D01/GATE_RESULT.json,1683,21b896f0fcf958a99c08e97cf84dd0b5875545918f0771524ab41012bd82c1e0
episodes/R5-S02-C01-D01/HASH_MANIFEST.csv,1743,e115c713f22cab797061927777636a1b9e826a197fdf643f642c9791f300dbb4
episodes/R5-S02-C01-D01/INPUT_HASHES.csv,5413,5f52e1c7ffafd4914bdaa5ae4cf9119f3e55d56783751e0254017ef6bcf2a848
episodes/R5-S02-C01-D01/METRICS.json,1672,7e957ad96a2ff8ae9126a0ef548c09fd37f14723a470284dbd6ab2c55b089ec5
episodes/R5-S02-C01-D01/MOMENTUM_LEDGER_CONTRACT.json,3647,2fb6a334865a0bd1cc01decaedf8239fd09644d9eb58d96059a0d71183b66432
episodes/R5-S02-C01-D01/RESOLVED_CONFIG.yaml,2604,dae95b8728386e22a030d2f6d25342d99e4633f2aada5ac6fa9b1218e3d14308
episodes/R5-S02-C01-D01/RUN_MANIFEST.json,318481,fd82f35ae6c79f322d1c22263469f1d6d71b57c47eae8500f6ac6e3e302e0bab
episodes/R5-S02-C01-D01/SAFETY_DECISION.json,107,32966b2f200d889b1fa2eeaf98e2d1008c8c2e2be843348856316f18233cc892
episodes/R5-S02-C01-D01/SAFE_SNAPSHOT.json,2114,9816d28d0595db757509a56fdca0c912d465434fb73488bdf6cc9a69a8b47758
episodes/R5-S02-C01-D01/SOURCE_HASHES.csv,3867,72acc99a29d0b140907c18a9bb833ea889f3b006a933dfe6fcac4fed3e22ab42
episodes/R5-S02-C01-D01/STDOUT.log,67,47ff40d5ee55782c0b7ecb0130e8bb002ba09ffe67c94450336dce1e755ed50c
episodes/R5-S02-C01-D01/TIMESERIES.parquet,213537,02b6243912ead421b8c46f3c6ebcc491ca7724bd934b0884dbdea5c6d70964e2
episodes/R5-S02-C01-D01/TORQUE_TIMESERIES.parquet,8474,d39373f9a732e8d1748596352414db83f8cbf52ee7025f567b0c152cc1268859
episodes/R5-S02-C01-D02/AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
episodes/R5-S02-C01-D02/CONTROLLER_SNAPSHOT.json,854,3a2dbd211dccf3f95b650988976e7103e0e8d38370d2923cbd058920d98dbfcb
episodes/R5-S02-C01-D02/CONTROLLER_TIMESERIES.parquet,8228,1713b9863f7acabab9e564650091061144090ad4d51c492be031e3d60aeceaa6
episodes/R5-S02-C01-D02/CONVERGENCE_RESULT.json,784,31d6698e0cb3b72f7ad80c8f93547e2c7f10557cdca213da722263ef28316142
episodes/R5-S02-C01-D02/ENVIRONMENT.json,1381,efed403f5ac2ed602f1faf566f3da35c99c12e497ef76f32e6343cbc0083f08c
episodes/R5-S02-C01-D02/EVENTS.jsonl,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
episodes/R5-S02-C01-D02/EVENT_MONITOR_STATUS.json,147,2eb154c20e3f77fe9f96430211c697cc8462d238f206e91a282e9592619a5463
episodes/R5-S02-C01-D02/FAILURE_CONTEXT.json,52,18fe326165887fedcb5fdaef192d9b80b7b79546a3992ca6902b3d531ead3ae5
episodes/R5-S02-C01-D02/GATE_RESULT.json,1683,21b896f0fcf958a99c08e97cf84dd0b5875545918f0771524ab41012bd82c1e0
episodes/R5-S02-C01-D02/HASH_MANIFEST.csv,1743,9f7e36361e93316e51f00e7a274831e9add5c3c4527e1b11fbd765298474327e
episodes/R5-S02-C01-D02/INPUT_HASHES.csv,5413,e970cc2c18231be4bd1d0cd3eaa268e5d6a5fc90adb16c5df71a18f69952b507
episodes/R5-S02-C01-D02/METRICS.json,1670,b7b42c972aa65a8770b8349a6af0bd4d526f978a0cde89e8e966aff092da5254
episodes/R5-S02-C01-D02/MOMENTUM_LEDGER_CONTRACT.json,3647,2fb6a334865a0bd1cc01decaedf8239fd09644d9eb58d96059a0d71183b66432
episodes/R5-S02-C01-D02/RESOLVED_CONFIG.yaml,2604,c54b3a6765be96f443616a5ff0d8c2a38fca222da4f3856ddcf2b77854b2993d
episodes/R5-S02-C01-D02/RUN_MANIFEST.json,318481,90debe71815a15a38bf61cfaf07195dbebdf9c290bedbe8fc18acd1abf934741
episodes/R5-S02-C01-D02/SAFETY_DECISION.json,107,32966b2f200d889b1fa2eeaf98e2d1008c8c2e2be843348856316f18233cc892
episodes/R5-S02-C01-D02/SAFE_SNAPSHOT.json,2114,9816d28d0595db757509a56fdca0c912d465434fb73488bdf6cc9a69a8b47758
episodes/R5-S02-C01-D02/SOURCE_HASHES.csv,3867,72acc99a29d0b140907c18a9bb833ea889f3b006a933dfe6fcac4fed3e22ab42
episodes/R5-S02-C01-D02/STDOUT.log,67,ef65d004a484297b89e911a0a75eb816f63bdaa32a2d9bccb866067490cb517d
episodes/R5-S02-C01-D02/TIMESERIES.parquet,206313,fd2c6c134b9666412bb4bc14d0f304a74fa56bc22a9d2e6c0a4d684ec454d579
episodes/R5-S02-C01-D02/TORQUE_TIMESERIES.parquet,8228,1713b9863f7acabab9e564650091061144090ad4d51c492be031e3d60aeceaa6
episodes/R5-S02-C01-D03/AUTHORITY_SNAPSHOT.json,5170,136a02b1cb0370dd15acb5be807600bf56a707956b9024c8780fc106c9ad3c15
episodes/R5-S02-C01-D03/CONTROLLER_SNAPSHOT.json,854,3a2dbd211dccf3f95b650988976e7103e0e8d38370d2923cbd058920d98dbfcb
episodes/R5-S02-C01-D03/CONTROLLER_TIMESERIES.parquet,8228,cc41e97a74da69a8c50d3c11fd38cd508a4594f0b9a6072022d2c84ae0c58277
episodes/R5-S02-C01-D03/CONVERGENCE_RESULT.json,784,31d6698e0cb3b72f7ad80c8f93547e2c7f10557cdca213da722263ef28316142
episodes/R5-S02-C01-D03/ENVIRONMENT.json,1381,efed403f5ac2ed602f1faf566f3da35c99c12e497ef76f32e6343cbc0083f08c
