file,sha256
RUN_MANIFEST.json,a7a656e0a03c01e929c2e9ba7e4909d80df42c95f4125647ebb77e90689e4828
AUTHORITY_SNAPSHOT.json,f79a5caad767c9d319819ead5e04d623ca12b0b37bcfb3a850425d88f20d1400
RESOLVED_CONFIG.yaml,2247686758efca1189ae03a72fc6b0a794fa65d8ba2a33a169deec9aa9c74efe
INPUT_HASHES.csv,7081df7017e4bdd3835f067be087d73d92501dfc16675d092ad03ec12589a032
TIMESERIES.parquet,f72827a751c6c3a6443d5fa64b9dfd9274eb1f0131ab54ea77b90085bcb3a12f
EVENTS.jsonl,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
METRICS.json,b7a95b48096a3d096b2ca20bcc47a8bef78e2e92cdca7d06512f3c38dca58b77
SAFETY_DECISION.json,efd5a99e4f0af77c6b3f39770d93e2beadf0e655728f264e40cd2d5c50daef2d
GATE_RESULT.json,8144b2061fb76fee51c75df8419e39dd5863d5e9c6b09769b490821fc793cb75
FAILURE_CONTEXT.json,615c489939124a4907ca602031171364d334fab3b1294013bcfc204b1991a166
STDOUT.log,eae94e1c590591dea63f5eb9d044e36be5a23a732e65bbe635ffa9977a195940
