path,bytes,sha256
sources/atmos_px4/atmos/_pages/PX4.md,7029,a12dbbe01f65dab4bb275052be7d42f6e7eceda87b40652c37a520a06472117d
sources/atmos_px4/atmos/_posts/2024-11-23-avionics.md,7448,20f52a8ef201c841ecf9ba4ed0f6ae30215edfe79ce3f797cafeb52eb59f9515
sources/atmos_px4/atmos/assets/px4_autopilot/dds_topics.yaml,3129,5103457aee6a0bf381be93ee8481c1d3dc4e5bc9a8eb38f7383d88eebc0785fb
sources/atmos_px4/atmos/LICENSE,35149,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986
sources/atmos_px4/atmos/README.md,4282,33f471259341d63501ad2e8007011dc459eb20fcd7740f8da833aec444298510
sources/atmos_px4/atmos_tree.json,67553,14bc7e3365aa97dff826125fa5cd552ca4bd9f5f9f01a39c66afc2f73e17044c
sources/atmos_px4/px4/boards/px4/fmu-v6x/spacecraft.px4board,615,3db9aacc513e2b0b0b9369601fda65906d9c3ec839c81a618452596adafb2221
sources/atmos_px4/px4/LICENSE,1527,0e31cba0e521c572e59a350286c6d1272abff7a7b6ebecb0e7d9eee6547a2106
sources/atmos_px4/px4/msg/VehicleThrustSetpoint.msg,526,ad5c599e1ea5a90ea60054ff2c5034d716533e5f5ff00b6dbc741f9f2c9a1eee
sources/atmos_px4/px4/msg/VehicleTorqueSetpoint.msg,360,78ea10ffdc7bf8932b186785a80fb1db0a1966c0f90656e9a64027084e2b74ca
sources/atmos_px4/px4/msg/versioned/ActuatorMotors.msg,788,859083aaec29cef2f0d6aaff574962800ae2afe3509f0482413a81f1248fd186
sources/atmos_px4/px4/ROMFS/px4fmu_common/init.d/airframes/70000_atmos,4675,7aa5dfab9280cc709d6a6d8f2041885663415a0167d3598dbd862bba1818a456
sources/atmos_px4/px4/ROMFS/px4fmu_common/init.d/rc.sc_defaults,607,2622d5c389c383ac07ef6bbf70b7fcf63122d9e2841085f6869da3d8272adc03
sources/atmos_px4/px4/ROMFS/px4fmu_common/init.d-posix/airframes/70000_gz_atmos,4386,9c9e8e230a408aa3747d7a8b884554cf959e186aa541e27e2efb12c1ecbc821b
sources/atmos_px4/px4/src/lib/control_allocation/actuator_effectiveness/ActuatorEffectiveness.hpp,8057,236729d53079da1b3f8c41c060a8f0c8a0f882023ada1fbd3c33013903d5b8c7
sources/atmos_px4/px4/src/lib/control_allocation/control_allocation/ControlAllocationPseudoInverse.cpp,5828,3200e76a8a150c0dd514c8e4008d7392729bca53bf42e71151a74d364c803499
sources/atmos_px4/px4/src/lib/control_allocation/control_allocation/ControlAllocationSequentialDesaturation.cpp,7979,07e60bc11a9948d41c99950fd99fff06368bb6203f05b79d64386a0a04351d7c
sources/atmos_px4/px4/src/modules/control_allocator/ControlAllocator.cpp,34110,f000d3ccd8a7675c5eb3045a013ec9aaa08489f31341f56483e21f3ad5cc8a1b
sources/atmos_px4/px4/src/modules/control_allocator/module.yaml,54817,7680fb2026b588e5fa1e46d666ab80734c58be51db3454b4ad0ea75dfc87a912
sources/atmos_px4/px4/src/modules/control_allocator/VehicleActuatorEffectiveness/ActuatorEffectivenessRotors.cpp,9927,7b658fb98db375e9018c8fcb4e108067b7bfb4fae71419e1ab40b0d419140f4d
sources/atmos_px4/px4/src/modules/control_allocator/VehicleActuatorEffectiveness/ActuatorEffectivenessRotors.hpp,5951,11ab9699d2ce5fd2e876ae380feb8a9894ce3f34ee5521fb4a0ab2599c640303
sources/atmos_px4/px4/src/modules/control_allocator/VehicleActuatorEffectiveness/ActuatorEffectivenessSpacecraft.cpp,2733,2f64a85b774410df2da0155129be00799c28bf8be66a49823e4fb86f2b40886e
sources/atmos_px4/px4/src/modules/control_allocator/VehicleActuatorEffectiveness/ActuatorEffectivenessSpacecraft.hpp,2946,3bfc6e7b89a7fe88461369f0d111f0fd7954c3d7ad9908f056e2c53bbe5d730f
sources/atmos_px4/px4/src/modules/uxrce_dds_client/dds_topics.yaml,6696,01b21d9d8a9773dbfcce1ce4127ee2cb72b6cad9aa8cedeefcf76f7c4f242120
sources/atmos_px4/px4_msgs/LICENSE,1520,1757308f1a82f6203bc448a11462f22b8466b4bdd59bc3dce97f01a478cd4d2d
sources/atmos_px4/px4_msgs/msg/ActuatorMotors.msg,788,859083aaec29cef2f0d6aaff574962800ae2afe3509f0482413a81f1248fd186
sources/atmos_px4/px4_msgs/msg/VehicleThrustSetpoint.msg,526,ad5c599e1ea5a90ea60054ff2c5034d716533e5f5ff00b6dbc741f9f2c9a1eee
sources/atmos_px4/px4_msgs/msg/VehicleTorqueSetpoint.msg,360,78ea10ffdc7bf8932b186785a80fb1db0a1966c0f90656e9a64027084e2b74ca
sources/atmos_px4/px4_msgs_tree.json,92523,30c2f57a2aa365774bdc4c595b9b216a9a44f9fe00c3781ac924d93dbeb24b02
sources/atmos_px4/px4_tree.json,5741078,511e976be26f26237f7ed32af1932aa260eba5581dfd618fe9b78a29992c0a37
sources/atmos_px4/SOURCE_LOCK.json,23273,bc7ef454c46880caab3d284eea27d06eefa47049ff4984b44a3e298f6da1f31c
