file,sha256
check_spreader_v28.py,718191188df9dbda28b6f5af4c6416001700f7e70c88eb5dca21865bff733f6a
DELIVERY_STATUS_V28.json,ee423999fc126b7f675254f4493573c0b942b4bbb64b61a0a461f8f9cf3ea356
MEMORY_RECOVERY_V28.json,bf3c3c8a70e8aa314803d0fde775ea68ca4eecd649866da4486fa7bd32355e1e
ORIENTATION_SCREEN_V28.json,af13637671bee7fa7a0ed8390e6cfdc73568c3c7fb5f56db4c6a8aa2297bc339
README_V28.md,a9b3e8dccb3cc81131a24179a391f1ba82da9136b2dd7961f2ec1f23f56bf00e
READONLY_REVIEW_V28.json,87eb5298451ad1860001e4318c73637014c01fa7a7b46fc4db9dae195d352825
REVIEW_V28.html,6a121dcb1059f28fddbdedf069c8108d7495316fb137c103e912403268d5a6b9
screen_orientations_v28.py,45c74548f66515b8d2675f62b10c17c83d6b2688d443d286b279aeda39d71663
SPREADER_BRIEF_V28.md,7d3905f80e6c5c63098c67323d3c92fdbab5c0cd50b536d7e64d7afb17bd7a2a
spreader_design_v28.py,55449a741d96bf89c9a9367834c13cecf219a2737ff50162f846c1d7b3cab77d
SPREADER_FRONT_V28_20260910T092736Z.png,57f1dc786baa3f053e86ea2c9ba16d735ae7c1d7934633b9a6f9ca3ba037bb5f
SPREADER_GEOMETRY_V28.json,2e7760d8d6a386427bccc7ad8981f1a28c551f3b5cb7e0218a5d738acae427da
SPREADER_INSTANCE_PLAN_V28.json,0c6b5ab5a3b93a86588e9e98b37f4566c3fd598ef06cae02972b6b2dbea8bded
SPREADER_INTEGRATION_CHECK_V28.json,2e8750bad602eb8021d008b252e94fba68428bdddd218aeef1a825f4ecbdb9de
SPREADER_ISO_V28_20260910T092736Z.png,eb508f977dd06a56680d935dabc31f1111c33f16dd065a4cffc1e91f07ddd8c9
SPREADER_OPPOSITE_V28_20260910T092736Z.png,42e02d5eea86c496d9de8a3088535f3b8b004cd6d2e8c390574fc786a59063b3
SPREADER_PARAMETERS_V28.json,8c037dd0468aa6a64e179386816e24f4bc15f69f3e2c83197277441698028b26
SPREADER_REFS_V28.json,77a77e3c15cabfd1cf7a85f8e64513558ab6ee06e1b9b5c15593aebae68cac6a
SPREADER_SNAPSHOT_JOB_V28.json,8057158744db6a584840292cc6a359284052745112b1500d379845b17e559891
SPREADER_SNAPSHOT_RESULT_V28.json,4d603955c0611fb3d3eaf716c2388ccfea39dc121b0a72c869df866eb4e9c5fc
SPREADER_THERMAL_V28.json,f7deb71ec402e354672a47e53400d335df3b94055552c6a609fcd55937a9f022
SPREADER_TOP_V28_20260910T092736Z.png,e22f91d7ec296954fc9aeca80b2af494b75a781faff7a1ab53b518fbdc8869d7
spreader_v28.step,6f8a080f7d6cda1ec21a7855e164189bed1fd29be821d3d3a16c31ee6fef796e
spreader_v28.step.py,9f631dfe651f9bf7c92c91b05d229aa6942d08d98d7d26755cbfdf72fac6d783
SPREADER_VALIDATION_V28.json,59bce07df4c75ca65efb9f7737554d786383ffad75fc80df6f7329b75f9b46c1
thermal_spreader_v28.py,cfae7080c4938dbdb6ad55c6b0e31e22c16e442eb5b1d3ad93e1dc9514682c6f
VIEWER_LINKS_V28.json,127c9ed7725a31633a9186f6882ed294bd1f9ce084646e9cd8637f3776e10a7d
