case_id,block_W,timer_threshold_s,conditional_energy_J,scope
HS192,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS193,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS194,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS195,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS196,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS197,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS198,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS199,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS200,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS201,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS202,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS203,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS204,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS205,87.51891771970776,0.08972549019607845,7.852677793831035,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS206,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS207,151.88854688919756,0.08972549019607845,13.628274324803296,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS208,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS209,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS210,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS211,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS212,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS213,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS214,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS215,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS216,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS217,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS218,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS219,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS220,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS221,87.49804447301376,0.08972549019607845,7.850804931539432,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS222,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS223,151.82663130155393,0.08972549019607845,13.622718918351195,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS224,87.5016723276396,0.08972549019607845,7.851130442574096,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS225,87.5016723276396,0.08972549019607845,7.851130442574096,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS226,151.84160702635998,0.08972549019607845,13.624062622600459,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS227,151.84160702635998,0.08972549019607845,13.624062622600459,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS228,87.50204357357202,0.08972549019607845,7.851163752797366,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS229,87.50204357357202,0.08972549019607845,7.851163752797366,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS230,151.8422416932612,0.08972549019607845,13.624119568399282,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS231,151.8422416932612,0.08972549019607845,13.624119568399282,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS232,87.50166988044323,0.08972549019607845,7.8511302229982025,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS233,87.50166988044323,0.08972549019607845,7.8511302229982025,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS234,151.8416028365596,0.08972549019607845,13.624062246668565,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS235,151.8416028365596,0.08972549019607845,13.624062246668565,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS236,87.50204164269948,0.08972549019607845,7.8511635795488806,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS237,87.50204164269948,0.08972549019607845,7.8511635795488806,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS238,151.8422383827792,0.08972549019607845,13.62411927136466,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS239,151.8422383827792,0.08972549019607845,13.62411927136466,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS240,87.48074130772358,0.08972549019607845,7.849252396551827,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS241,87.48074130772358,0.08972549019607845,7.849252396551827,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS242,151.77940435271313,0.08972549019607845,13.618481457215989,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS243,151.77940435271313,0.08972549019607845,13.618481457215989,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS244,87.48111324850825,0.08972549019607845,7.849285769121056,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS245,87.48111324850825,0.08972549019607845,7.849285769121056,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS246,151.78004110918502,0.08972549019607845,13.618538590502565,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS247,151.78004110918502,0.08972549019607845,13.618538590502565,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS248,87.48073885755633,0.08972549019607845,7.84925217670937,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS249,87.48073885755633,0.08972549019607845,7.84925217670937,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS250,151.779400148264,0.08972549019607845,13.618481079969728,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS251,151.779400148264,0.08972549019607845,13.618481079969728,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS252,87.48111131218067,0.08972549019607845,7.849285595383114,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS253,87.48111131218067,0.08972549019607845,7.849285595383114,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS254,151.78003779078944,0.08972549019607845,13.618538292757894,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS255,151.78003779078944,0.08972549019607845,13.618538292757894,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS256,87.34396133865118,0.08972549019607845,7.836979746777802,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS257,87.34396133865118,0.08972549019607845,7.836979746777802,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS258,151.40810800252513,0.08972549019607845,13.585166710187355,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS259,151.40810800252513,0.08972549019607845,13.585166710187355,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS260,87.3477876793534,0.08972549019607845,7.837323067072965,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS261,87.3477876793534,0.08972549019607845,7.837323067072965,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS262,151.4147758770225,0.08972549019607845,13.585764988495198,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS263,151.4147758770225,0.08972549019607845,13.585764988495198,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS264,87.3439353076443,0.08972549019607845,7.836977411132949,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS265,87.3439353076443,0.08972549019607845,7.836977411132949,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS266,151.4080616422323,0.08972549019607845,13.585162550487356,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS267,151.4080616422323,0.08972549019607845,13.585162550487356,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS268,87.34776715234901,0.08972549019607845,7.837321225277434,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS269,87.34776715234901,0.08972549019607845,7.837321225277434,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS270,151.41473932013105,0.08972549019607845,13.585761708410192,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS271,151.41473932013105,0.08972549019607845,13.585761708410192,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS272,87.3224843482913,0.08972549019607845,7.835052713289825,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS273,87.3224843482913,0.08972549019607845,7.835052713289825,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS274,151.3431040890119,0.08972549019607845,13.579334202182716,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS275,151.3431040890119,0.08972549019607845,13.579334202182716,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS276,87.32631843883887,0.08972549019607845,7.835396728943661,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS277,87.32631843883887,0.08972549019607845,7.835396728943661,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS278,151.34979723233528,0.08972549019607845,13.57993474774836,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS279,151.34979723233528,0.08972549019607845,13.57993474774836,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS280,87.3224582625585,0.08972549019607845,7.8350503727346625,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS281,87.3224582625585,0.08972549019607845,7.8350503727346625,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS282,151.34305754276352,0.08972549019607845,13.579330025797764,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS283,151.34305754276352,0.08972549019607845,13.579330025797764,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS284,87.32629786993866,0.08972549019607845,7.835394883389007,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS285,87.32629786993866,0.08972549019607845,7.835394883389007,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS286,151.34976053415036,0.08972549019607845,13.57993145498573,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS287,151.34976053415036,0.08972549019607845,13.57993145498573,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS288,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS289,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS290,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS291,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS292,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS293,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS294,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS295,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS296,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS297,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS298,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS299,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS300,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS301,89.19533413013053,0.08972549019607845,8.003095078028968,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS302,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS303,154.74863038903294,0.08972549019607845,13.884896718827743,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS304,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS305,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS306,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS307,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS308,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS309,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS310,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS311,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS312,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS313,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS314,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS315,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS316,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS317,89.17711562379353,0.08972549019607845,8.00146041361724,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS318,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS319,154.69464848192928,0.08972549019607845,13.880053165751148,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS320,89.18033572063233,0.08972549019607845,8.001749338384581,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS321,89.18033572063233,0.08972549019607845,8.001749338384581,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS322,154.7077878664047,0.08972549019607845,13.881232103464079,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS323,154.7077878664047,0.08972549019607845,13.881232103464079,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS324,89.18065349243781,0.08972549019607845,8.001777850615598,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS325,89.18065349243781,0.08972549019607845,8.001777850615598,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS326,154.70833074533115,0.08972549019607845,13.881280813541872,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
HS327,154.70833074533115,0.08972549019607845,13.881280813541872,Q201+unallocated wire block; controlled plateau only; physical thermal boundary UNBOUND
