path,bytes,sha256
ecad/ERC_DISPOSITION.json,5354,b8551e1ac660793fd74d581aee4d71621e9b07f28efa241e7e186f53cf2e257a
ecad/exports/schematic/wp09_system-Actual watchdog and contactor driver.svg,3746732,f41d5bfd6e30bacbf3011db6525af4628837231ec89fa9ff1f10ddb44e6bb14e
ecad/exports/schematic/wp09_system.svg,1511154,dd0fc1bae54138474864bea173c8cf4a168ef144766cd3612129eee89e882c69
ecad/exports/wp09_system.xml,177527,e60dec6ec0ece2c12b372177980b19c791aaae53295647d37534dcbf3db0762f
ecad/exports/WP09_SYSTEM_AND_STOP.pdf,371466,2ad742cadb6069fd3f884eede219cbcb51583ca6204d52b09b50c7a7ea689dbd
ecad/exports/wp09_system_erc.json,2610,a784ef068bf55e5821e78ea0f096d556f20bb5b5df91d013a489ec9e0c50d522
ecad/MASTER_BOM.csv,82750,302be64b2ffae2b9ccb9780ca2ca1cfbc56e90b6a8a0a862de0d79a3d6eb05a2
ecad/MASTER_BOM_NOTES.md,1321,830f05f1a8d3db1168ca2c9647f7791d2439513111577337e4ee0ea767d6619a
ecad/MASTER_FROM_TO.csv,15022,5ac2df4a40270263d59e7187d4f177b0d90c82f268cf174a5bc47ec80e4b71a0
ecad/MASTER_LINEAGE.csv,5067,b2aedf3a41cc9035631228400cb307c3b46e62565182f716e0e927dd2e56d990
ecad/README.md,1557,729e2a0321835970e3f61607fa6205ea9748e1482ca4c220a3842d02fb01acf3
ecad/STOP_INTEGRATION_BINDING.json,1274,5b80a6e8814a108a205e1805f30c76fd5328ed2cd89827bd5e7df3e5fefa71f7
ecad/sym-lib-table,274,4406990312ae2eb04d6f53007b35efc51e2bbf9ea807d911da0ec4d5b917dea1
ecad/SYSTEM_ENDPOINT_MAP.json,14352,3128406fe1a891fbb470ebae6217c8957b505e3e33c18b4ce03d505fa9a35c53
ecad/WP09.kicad_sym,26548,ed1865d2d9e434ba5e6efa4a83d785b0c9a429b82149baee426c3660809d25c6
ecad/wp09_stop_detail.kicad_sch,206137,e4b8cc4ab7a34027fbb6838aab59e5624e2b98be4c60b3165a2f0c1f89c490c8
ecad/wp09_system.kicad_pro,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
ecad/wp09_system.kicad_sch,83562,696324d93f11e086e11990c4ed1a0bea933fb91cbd1b0a241528dd1792bc4ec0
ecad/wp09_system_ENDPOINT_MAP.json,14352,3128406fe1a891fbb470ebae6217c8957b505e3e33c18b4ce03d505fa9a35c53
ecad/WP09STOP.kicad_sym,62432,e0d1ecf46b21219cec0516034bd32c751c0113f36fe235dc168634cdbad2e567
ecad_relocation/relocated.xml,177538,2315a95217dc2c60a237154ae29e15f4dde130ca7ed9636209e5e9ac6bfb483f
ecad_relocation/relocated_erc.json,2610,5573d9cb865205e360d4a3cc9194c7f290d4f8d60ec277f06b162483c5eb568e
ecad_relocation/sym-lib-table,274,4406990312ae2eb04d6f53007b35efc51e2bbf9ea807d911da0ec4d5b917dea1
ecad_relocation/WP09.kicad_sym,26548,ed1865d2d9e434ba5e6efa4a83d785b0c9a429b82149baee426c3660809d25c6
ecad_relocation/wp09_stop_detail.kicad_sch,206137,e4b8cc4ab7a34027fbb6838aab59e5624e2b98be4c60b3165a2f0c1f89c490c8
ecad_relocation/wp09_system.kicad_pro,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
ecad_relocation/wp09_system.kicad_sch,83562,696324d93f11e086e11990c4ed1a0bea933fb91cbd1b0a241528dd1792bc4ec0
ecad_relocation/WP09STOP.kicad_sym,62432,e0d1ecf46b21219cec0516034bd32c751c0113f36fe235dc168634cdbad2e567
electrical/README.md,5394,389074db701dbd94dfb140fa0fba59b53f805dd565a0af2124f23326504c5dd4
electrical/results/BUILD_LINEAGE.json,830,db2d519ff9981bb16051467499918340b5ca07734aeabc7364ee6ffcaca475c7
electrical/results/STOP_SUPPLY_FINAL_BINDING.json,2847,56f8e5e0edda03638603e13e7c5523326ad6844819903c6fb25ed3fdb64bd3ee
electrical/results/STOP_SUPPLY_VERIFICATION.json,50596,411adc02ac6cf37f9270cebe206b7c03e2090228d19cba1f51727f2da81d0469
electrical/sources/NEW_SOURCE_MANIFEST.json,337,fec015c2bb07ffe4dc945b43a46e29293d514252cfcb48cc33b256fe3f95eda3
electrical/sources/SOURCE_LOCK.json,1452,50af41bc4f917605ee4e5abca16dc3d41368b9c200e0bcbfc78e55b85f221578
electrical/sources/tc4420.pdf,369361,1513714315f0665cfd8e7a33dfc9b634718755434f91254c78b99c7fae1e6a14
electrical/sources/tc4420.txt,30621,0d3c79a94d1ec79c399d741d50210fb5742473b93c0863d9ae4d0b559bb74ccd
electrical/sources/TRACO_OFFICIAL_WEB_RETRIEVAL.json,24968,9cd23f4dca355760c78cb53cbc467ccbc05d66fb3b4b726efa2814f8d120b622
electrical/sources/tsr1.403.html,199,5b13fb5957b84ef7bb9d0b6cd509c947ff6a37d67efdac2b896ddd3b908aad10
electrical/sources/tsr1_current.403.html,199,5b13fb5957b84ef7bb9d0b6cd509c947ff6a37d67efdac2b896ddd3b908aad10
electrical/sources/tsr1_official_alternate.403.html,199,5b13fb5957b84ef7bb9d0b6cd509c947ff6a37d67efdac2b896ddd3b908aad10
electrical/sources/vishay_pr.pdf,227845,90690bf57048e5104c55faa9d9e13abbdceaa3e770ee90cbaab4114a9d8dd9d8
electrical/sources/vishay_pr.txt,38725,372f5cee97f1880120fd32a669a0500378c9c4f2a5c3705d1170f81fd22c2d0c
electrical/STOP_BOM.csv,13569,f136bec0eefc4d810620cae6be2cdf60182f812dd23428e6e0d51a6adf692731
electrical/STOP_CIRCUIT_CONNECTIVITY.json,63530,c0ae4564fbebeb200c5663ab8dc7197a685d2154c63715a78fda72c9363cdf31
electrical/STOP_ERC.json,2360,8e90b41bf58116749e7ff250e9594a12c6c949580fb2eaa0c537985b1142f633
electrical/STOP_EXTERNAL_INTERFACE_DELTA.csv,601,dcb2e3ca8e094dd290d4fd3bb3920c0dde506deaa2e5f09fe590c1facfa41094
electrical/STOP_FROM_TO_DELTA.csv,14335,cc11ad666e9c39c1ac28e902ca63f03228105a593fa0f99231930308ee78b099
electrical/STOP_PIN_NET_MAP.csv,7553,671cde862690c26f4aa9f9699c7e5fdf9c7465e17db2eb4be5fff9e2b05a0a72
electrical/STOP_PORT_MAP.json,6156,a52001718def5149e7c0824cbcd302f4ad8f6312b7cf018daa57dd9f49c59a1d
electrical/STOP_SUPPLY_CALCULATIONS.json,12448,1e970c593270e87620a8e9df14f9c119f66e35186da369aa125df26545bf2113
electrical/svg/wp09_stop_circuit.svg,3500428,bf8ef4e25741a607e036cb39f7c01f5349d8d5f868e4bedf0584af631d4891d6
electrical/sym-lib-table,177,487782e0fb0a14ba606a1686416b47b2d561ed617067cf91d3e05f7868fe1915
electrical/tools/acquire_sources.py,1058,067e22bfed7c1e68ff08bd4b04a98e7e581c399689bf30c2f003a782e62a9a23
electrical/tools/build_stop_supply.py,5144,e23d4c9a827b5fec81d13069654310d7fcb7f9e5468ab845074b67ce7cd95895
electrical/tools/close_stop_supply.py,2145,4f3e009191edde0db79bcd82d3e86e9ce1a78d2170eff8a8f35388fac6596c3b
electrical/tools/lock_sources.py,1453,b3d3677ca5a181bc738abc949f672474b56dca9fcf2320d3bb2a73595c356a8f
electrical/tools/verify_stop_supply.py,13471,36f00b6fe32447334540971fcf18f799ab221390984312a6d2c00a0b921ca687
